offer_count,isRecurrentUser,antiguedadIngresos,offered_rate,numeroPagos,fico,isFraud,took_loan,probability,segment
3,1,9,0.1365235210178681,9,745,1,0,0.8566219067070157,Very High
4,0,6,0.2274758415962094,29,576,1,1,0.6570497518514955,High
4,1,11,0.1418703882142133,16,707,0,1,0.9327603443134186,Very High
3,1,1,0.151438594384221,22,753,0,1,0.8102042112683272,Very High
2,1,4,0.3295402391900107,8,720,1,1,0.6211003758606273,High
4,0,13,0.1243607732397973,20,761,1,1,0.7045362195074073,High
1,0,13,0.1123723525574264,14,830,0,1,0.11056504138690906,Very Low
4,0,13,0.3857656405881992,34,843,0,1,0.49713583353562985,Medium
1,1,2,0.2446588379364178,11,758,0,0,0.38078759289601466,Low
3,1,9,0.1501501396935493,33,807,1,0,0.7587735178821974,High
1,0,8,0.2014451083438833,31,573,1,0,0.08372399765173769,Very Low
3,1,7,0.3568346029409596,34,624,0,1,0.7099087483948645,High
1,0,4,0.2102146268563405,7,687,1,0,0.1273384247809064,Very Low
3,0,18,0.2978084500481631,23,753,0,0,0.36581542468132794,Low
1,1,3,0.1486781226906689,7,820,1,0,0.4363464466084936,Medium
2,1,6,0.3352374550421788,25,807,1,1,0.5012049413663568,Medium
1,1,12,0.2264310735373056,3,734,0,1,0.4313886954107744,Medium
1,1,12,0.3507873738114866,20,749,0,1,0.287238473354933,Low
2,0,8,0.4233579529216091,34,831,0,0,0.11127661088545107,Very Low
4,0,1,0.344658567755997,30,844,1,1,0.5529584332516218,Medium
4,0,4,0.2182990250380082,17,571,1,0,0.7230525464764853,High
1,0,11,0.2022974806193201,10,734,0,0,0.11271671725710748,Very Low
2,0,3,0.2309683834933792,35,823,1,1,0.15201521611566168,Very Low
1,1,13,0.1658482052946019,20,655,0,1,0.37573164325856423,Low
3,0,17,0.172468740340008,18,614,1,1,0.4821368565002666,Medium
3,0,10,0.4162764407600672,27,812,0,0,0.2936185541585492,Low
1,0,12,0.2538930306029779,23,727,1,0,0.08040415464645183,Very Low
4,1,15,0.2743980722282343,32,821,1,1,0.8735903335234754,Very High
4,1,10,0.3376197862267245,10,845,1,1,0.9118037708468886,Very High
1,1,14,0.3358613980606191,11,744,1,0,0.342757717001784,Low
1,1,13,0.1269507486087703,6,805,0,0,0.44186300238696,Medium
3,0,5,0.4326163145350662,34,513,1,1,0.3128764179722046,Low
4,0,6,0.1709306212895757,17,515,0,1,0.7431364847549955,High
1,1,2,0.3892286544198675,12,541,0,1,0.35792691025261614,Low
3,1,17,0.4090683952512667,21,609,0,1,0.7485996432953659,High
4,0,4,0.3859598136365255,19,777,0,0,0.6045477486271932,High
2,0,14,0.331591058621658,3,823,1,0,0.2358725081086879,Low
3,1,10,0.1058435988435531,18,518,0,1,0.8573791633480065,Very High
4,1,3,0.2441501969452683,19,565,1,1,0.9270753381866621,Very High
4,1,3,0.3419357717450325,6,666,1,1,0.930399445551362,Very High
3,1,15,0.2549805183690155,16,572,1,1,0.8233028690544539,Very High
2,0,6,0.4453919579651252,8,809,1,1,0.18880439815251363,Very Low
3,0,17,0.2235209101398461,18,611,0,1,0.4550625487683287,Medium
4,0,12,0.2174139169834641,12,773,1,0,0.7082059384091796,High
1,1,11,0.2063990772370632,10,584,0,1,0.43088843792294707,Medium
1,1,4,0.2331123475843182,7,638,1,0,0.43617212311009723,Medium
3,0,6,0.3229619857256749,1,538,1,1,0.5401722294086306,Medium
4,0,1,0.3828061177090364,21,604,0,0,0.6308407460078672,High
1,0,16,0.3650271670955141,24,823,1,0,0.060172961521635905,Very Low
4,0,15,0.4230871279925918,25,780,1,1,0.5504334262645859,Medium
3,1,17,0.4543655981989699,7,622,1,1,0.7944368127817905,High
1,0,8,0.4264316169373405,17,717,1,0,0.07050280095043197,Very Low
4,0,12,0.1075781613497418,29,560,1,1,0.7019160356086898,High
1,0,10,0.3943671814207955,30,599,0,0,0.05961653754440292,Very Low
3,0,15,0.1833598294473326,7,806,1,0,0.5038309602389138,Medium
4,0,9,0.153171217083193,33,703,1,0,0.6392481466648672,High
1,0,2,0.3553955139196542,7,757,0,0,0.09501024669198352,Very Low
3,0,5,0.2278972781630779,24,504,1,0,0.4545185238457181,Medium
1,1,6,0.1228468653481773,11,696,0,1,0.4422105210912636,Medium
1,1,7,0.1550518937593445,9,679,1,0,0.44780828349431356,Medium
2,1,1,0.1003717667479844,12,841,1,1,0.6709825744180201,High
2,1,7,0.461289450937883,35,632,0,1,0.41771785304618964,Medium
3,0,12,0.1098471935364954,4,823,1,1,0.5525019520501111,Medium
2,1,16,0.1837823078038044,28,752,1,1,0.5538142682038796,Medium
3,1,16,0.2665051122751629,13,764,0,1,0.8030493520814848,Very High
2,0,11,0.2426285303803276,23,592,0,0,0.2124369829993301,Low
1,0,4,0.4646903507651103,19,649,1,0,0.06755821495196393,Very Low
3,1,13,0.1161155782938168,24,637,0,1,0.8214163435616135,Very High
3,1,7,0.3048858830708206,16,707,1,1,0.7962943285203872,High
1,0,4,0.3721917850097496,33,624,0,0,0.05773945582229988,Very Low
3,1,15,0.4726791894724675,12,733,1,0,0.753167764360492,High
3,0,19,0.3481485008494884,34,560,0,1,0.3227683753831119,Low
2,0,9,0.4215020944047051,7,806,0,0,0.194654196231294,Very Low
3,0,11,0.1334899751381393,11,765,0,0,0.5085131115811649,Medium
4,0,8,0.2543758043747709,31,633,0,1,0.6179450619544694,High
1,1,1,0.249578853791627,29,817,0,0,0.2758114354114465,Low
2,0,8,0.4545152865822871,13,612,0,1,0.18916108188092018,Very Low
2,0,13,0.16054846850531,31,690,0,0,0.191263493886248,Very Low
4,1,4,0.1607544689346521,2,686,0,1,0.9510009589011433,Very High
1,0,8,0.2314232599543194,15,818,0,0,0.09169253288925881,Very Low
1,1,3,0.121786418946735,11,588,1,0,0.47249530343575763,Medium
2,1,9,0.172983216260996,34,686,0,0,0.5371222125678723,Medium
3,1,2,0.4860838554182941,4,806,1,0,0.7790080902282827,High
2,0,2,0.2712735759468692,11,631,0,0,0.2530219799318944,Low
1,1,13,0.3528076833689746,29,622,1,0,0.26875425018750154,Low
4,1,15,0.3904445037378548,2,547,1,1,0.9348476289901522,Very High
2,0,12,0.2467845628028802,16,787,0,0,0.21120786529226573,Low
1,1,4,0.1588908297642068,13,678,0,0,0.4202343058700475,Medium
2,1,8,0.1826324064887123,17,679,1,0,0.6370961442410558,High
3,1,9,0.2253065906322441,21,598,1,1,0.8130763656996999,Very High
2,1,5,0.3544273681408902,19,829,0,0,0.5190018662585749,Medium
2,1,18,0.2593122196356218,7,533,0,1,0.6754141699309733,High
1,0,11,0.1027258791600512,8,569,0,0,0.15401653448058114,Very Low
1,1,15,0.3093628740269887,13,670,1,0,0.3559348711868659,Low
1,1,9,0.4686053567629672,2,771,0,1,0.33155972757261376,Low
2,0,17,0.4248310444034716,11,558,0,1,0.20771612003346698,Low
3,0,12,0.4300845485038524,24,680,0,1,0.32564996995449197,Low
4,0,7,0.4180232070424524,6,518,0,1,0.7069268247105781,High
4,1,10,0.2294923302441694,26,725,0,0,0.9027070532224152,Very High
1,0,10,0.4060775335017568,7,594,1,1,0.09874879180435618,Very Low
1,1,13,0.1572645431244772,19,796,1,1,0.3624082090876458,Low
2,1,19,0.3630864589103814,6,580,0,1,0.6297752418525759,High
4,0,11,0.3566274266739978,29,674,0,0,0.575522585089281,Medium
1,0,13,0.1102279196358938,2,721,1,0,0.15625047595057728,Very Low
3,1,8,0.4151880534363726,19,602,0,1,0.7615156982893374,High
3,0,8,0.4612992420380523,4,553,1,0,0.4570452580406558,Medium
1,1,4,0.206966111388843,6,682,0,1,0.4390987001475202,Medium
1,0,15,0.4249562896744604,28,817,1,0,0.05019149227894093,Very Low
4,0,11,0.1329623887447792,30,848,1,1,0.6345635109338793,High
4,0,11,0.3399871433044264,7,820,0,1,0.6750828733859602,High
2,1,1,0.2942587461337108,9,567,1,1,0.6613257639169641,High
4,0,17,0.3183694133236,25,527,0,0,0.6387464752969273,High
3,1,15,0.4704820807537381,33,773,1,1,0.6435869361405057,High
3,1,6,0.4485260988987414,1,781,0,1,0.7996519696899118,High
1,1,15,0.4140334628959028,6,810,0,0,0.3208004032060971,Low
4,1,9,0.2094793830713484,18,618,0,1,0.927143275787097,Very High
2,0,14,0.4647274514744367,10,633,1,1,0.19507169327375648,Very Low
3,1,18,0.1390030769855501,28,628,0,1,0.7995362736942613,High
3,1,17,0.4413316866235152,11,507,0,1,0.7949235527572117,High
2,0,18,0.2312640289414431,33,550,0,0,0.1805388855174135,Very Low
2,1,5,0.1215089246647933,1,840,1,1,0.7157174844031732,High
3,0,9,0.3677427936962993,13,780,0,1,0.3935368687070627,Low
3,1,11,0.1925119713263822,20,674,1,1,0.8149093174515805,Very High
2,0,1,0.1974284503458527,1,682,1,0,0.3241860833699491,Low
3,1,18,0.2224188664915086,3,691,1,1,0.8575116854976683,Very High
1,0,6,0.1254739070010067,18,748,0,0,0.10786240349208749,Very Low
1,1,2,0.1708508576793016,14,734,0,1,0.3996622624598418,Low
2,1,15,0.1020558510342241,31,582,1,1,0.6067778162816804,High
4,0,14,0.2781638084423147,27,592,0,0,0.633870399350891,High
2,0,5,0.1337021509671885,17,811,0,0,0.24226769570990261,Low
2,0,6,0.3730610420176796,29,767,1,0,0.14299828692181174,Very Low
4,0,6,0.1942491404766593,26,619,1,1,0.6778212933616556,High
4,1,18,0.4774296576140708,17,570,0,1,0.8915789366712442,Very High
4,1,14,0.448500650959461,22,516,1,1,0.8926844119587276,Very High
1,0,10,0.2157763579872833,25,752,0,0,0.07924239975339492,Very Low
3,1,14,0.4132861818626715,2,621,1,1,0.8252424840140962,Very High
1,0,13,0.4212979618659225,22,509,0,0,0.07231880445570246,Very Low
3,0,3,0.4946252456457641,5,786,0,0,0.3883926218911113,Low
1,1,6,0.339135994738274,4,815,1,1,0.37141829059631276,Low
3,1,8,0.1327862938574648,6,825,0,1,0.8557233398520641,Very High
1,1,12,0.3587348915705524,21,772,0,0,0.2757697036789772,Low
4,1,13,0.3499918993504141,13,805,1,1,0.9061338359129479,Very High
2,1,11,0.3553402309681727,25,792,0,1,0.48631449970512963,Medium
1,1,12,0.2228582592416846,26,709,0,0,0.31184107392015875,Low
3,1,1,0.4438718340321331,20,717,0,0,0.7335667890355713,High
4,0,17,0.4837888731821648,33,740,1,1,0.4834609733952886,Medium
1,0,16,0.1870850051912606,14,699,1,0,0.10950116391401608,Very Low
1,0,11,0.1352608632546578,17,715,1,0,0.11173404887247483,Very Low
4,0,13,0.1778140132673936,21,704,1,1,0.6896592825831004,High
1,0,18,0.4282208557022875,16,715,1,0,0.06993874174311424,Very Low
2,1,11,0.370657853927939,16,579,0,1,0.5762714229020907,Medium
1,0,12,0.3544189369356506,20,766,0,0,0.06933130371728333,Very Low
2,0,6,0.2607172540437698,29,534,0,0,0.19464133995086966,Very Low
2,0,9,0.3311311886045743,28,788,1,0,0.1519017975171202,Very Low
4,0,16,0.2231496501097469,8,517,0,1,0.759532474503748,High
1,0,4,0.2908800317671845,24,664,1,0,0.07953134845708586,Very Low
4,0,3,0.4172252113482624,3,512,0,0,0.7251073844766339,High
1,0,16,0.4924966389821849,25,701,1,0,0.052379842010763594,Very Low
1,1,12,0.4729955694359208,19,728,0,0,0.2528857611038633,Low
3,1,11,0.4735463771384995,33,845,0,1,0.626397887721234,High
1,0,5,0.260889493938845,2,500,1,0,0.14882935225913344,Very Low
4,1,18,0.2875159522027164,15,818,0,0,0.9074519013656901,Very High
2,1,19,0.3822541585475926,22,716,0,1,0.5017775451510137,Medium
1,1,6,0.4688767712205137,10,533,1,0,0.3402773741280121,Low
3,1,18,0.1567977037408338,18,765,0,1,0.8136659187913485,Very High
4,0,6,0.2216967455308783,22,627,0,1,0.6817522218212387,High
1,1,4,0.1556987378376438,27,711,1,1,0.34241725053858896,Low
4,1,12,0.3448034119837821,13,762,1,1,0.9101339110009457,Very High
3,1,19,0.222520398755015,33,811,1,1,0.7279623045097582,High
3,0,2,0.2304431410050293,5,579,1,1,0.5518271273893969,Medium
4,0,17,0.1283663837951917,26,664,1,1,0.6875619938633043,High
1,0,11,0.2399184247230368,13,751,0,0,0.09845618675628479,Very Low
2,0,11,0.4449986029606342,27,511,1,0,0.15803607144629978,Very Low
3,0,16,0.193229124756334,14,803,1,1,0.4581630915165091,Medium
1,0,2,0.3780749864840262,24,711,0,0,0.06558239341280964,Very Low
1,0,2,0.3518513379754371,3,781,0,1,0.1021738390013012,Very Low
2,1,8,0.4453938433476462,30,611,0,0,0.4571484534116096,Medium
3,1,13,0.1529151790604153,35,710,0,1,0.7578649924803896,High
3,1,10,0.4910359841380173,14,738,0,0,0.7361446725329456,High
1,0,8,0.3330514584161462,12,767,1,0,0.08802633136851175,Very Low
1,0,4,0.4981896609387257,28,797,0,0,0.04563597415688548,Very Low
2,0,15,0.4646058903463403,29,816,1,0,0.11707800686000991,Very Low
2,0,1,0.1886069088452423,17,557,0,0,0.26625003583583223,Low
3,0,11,0.1224648039613252,21,533,1,0,0.5079202388268065,Medium
4,1,7,0.2022556375181446,23,762,0,1,0.9109197918127657,Very High
3,1,17,0.3110254595997679,20,534,1,0,0.7975685334933622,High
1,0,18,0.1686385468260759,11,770,1,0,0.1132748187046505,Very Low
3,0,12,0.1669838978071954,34,726,1,0,0.3735893429183922,Low
4,0,9,0.2850374188420612,10,524,1,1,0.7370619507796632,High
2,0,5,0.1133071884677433,10,733,1,0,0.29876271540811883,Low
4,1,10,0.1487552330129082,6,558,1,1,0.9526507710044523,Very High
4,0,4,0.266344535763179,24,750,1,1,0.6367092337296837,High
4,0,5,0.1252519636831865,12,834,1,1,0.7349743342927759,High
2,0,10,0.2587020225822117,23,585,1,1,0.21273470926075386,Low
4,0,11,0.289602506379378,27,750,1,0,0.605357834797667,High
4,1,10,0.2805066456292457,6,679,0,1,0.9338636016351106,Very High
4,0,8,0.4476699429612349,1,706,1,0,0.6916996688949091,High
1,0,2,0.3120249820206929,6,843,1,1,0.09938118749747418,Very Low
4,1,8,0.2871921849912173,22,648,0,1,0.9080787540688738,Very High
2,1,16,0.2642836981566665,24,570,1,1,0.579257324769632,Medium
4,1,5,0.4270493513217944,25,620,1,1,0.8835788899858247,Very High
4,0,3,0.4580226415999332,15,752,0,0,0.6024223025261469,High
2,0,12,0.441296987678847,26,592,0,0,0.1500234673101992,Very Low
4,1,13,0.3694186312525563,8,755,1,1,0.9162558130212176,Very High
2,1,13,0.1549446983874697,24,753,0,1,0.5862372805925575,Medium
4,1,10,0.2107479877968049,6,787,1,1,0.9371500863458126,Very High
2,1,4,0.1184252254727909,35,808,1,1,0.5390679477202812,Medium
4,1,9,0.4723296299960456,1,558,1,1,0.9277180431868934,Very High
4,1,2,0.3643194118763642,12,568,0,1,0.9223816630198569,Very High
1,0,19,0.3985451537252966,11,585,1,0,0.09009839595165721,Very Low
1,0,1,0.2246286958328915,12,773,1,0,0.10618870444719128,Very Low
4,0,7,0.438261408910937,7,726,0,1,0.6566477971734558,High
4,1,17,0.2038413134833914,11,580,1,1,0.9397357927322104,Very High
3,1,3,0.1006575028449798,31,613,1,1,0.811540328048516,Very High
2,1,3,0.2505659850082776,33,683,1,0,0.5194179202174039,Medium
3,1,3,0.3283045923836294,13,779,1,1,0.7933454787531565,High
1,1,17,0.291481943186209,18,821,1,0,0.30766348384801845,Low
1,1,7,0.4448304570306388,24,817,1,0,0.23345602426543444,Low
1,0,14,0.1421621143824668,9,553,0,0,0.14276882757676101,Very Low
1,0,17,0.3215293762534902,31,696,1,0,0.060973989445741596,Very Low
4,1,18,0.305191739928363,10,792,1,1,0.9177753275848861,Very High
1,0,13,0.2125571928688652,2,792,0,0,0.12487486443617012,Very Low
4,1,18,0.4288912450308042,15,790,1,1,0.8887596513128703,Very High
4,0,4,0.4011394623528825,3,679,1,1,0.7063419114976408,High
1,1,1,0.3931436749327324,31,721,0,0,0.23399980051362013,Low
1,1,18,0.4504769913078225,6,773,0,0,0.3115621611052813,Low
2,0,1,0.3891138402486085,3,743,0,0,0.23296029186017658,Low
3,0,13,0.1927365166858906,11,653,0,1,0.5041289150827887,Medium
1,1,10,0.3822250846598765,15,803,0,1,0.2921267067133386,Low
2,1,11,0.2230811253559375,28,772,0,1,0.5310392198417234,Medium
2,0,9,0.1968698601389882,10,634,0,0,0.27852503345019625,Low
3,0,9,0.1292014371598509,7,812,1,1,0.531027395010227,Medium
4,1,5,0.3976114321390707,15,507,1,1,0.9174660641654334,Very High
1,0,1,0.3844003847799245,18,627,1,0,0.0807526724002273,Very Low
3,1,17,0.1937997910696375,18,555,0,0,0.8301015186833646,Very High
1,1,2,0.3997516066896623,24,625,1,0,0.2820128218775779,Low
2,1,13,0.4671363532374212,2,658,0,1,0.5976644160792454,Medium
2,1,9,0.1432115829966317,20,558,1,0,0.6590397015437309,High
4,0,4,0.19305465535471,34,557,1,1,0.6490544279186585,High
2,0,5,0.4001043176349262,26,639,1,0,0.16001705538619357,Very Low
2,0,11,0.2098026694028313,7,675,1,0,0.2843815368894388,Low
3,0,19,0.3498655897134867,30,607,0,1,0.3342934219666885,Low
1,0,3,0.1324656897854858,5,710,0,0,0.1445856113454397,Very Low
1,0,12,0.2808809916414155,11,573,1,0,0.11170093136536527,Very Low
3,0,19,0.3956365687971812,1,666,0,1,0.4663880998526943,Medium
4,1,19,0.374605577217301,34,803,0,1,0.8443116379072149,Very High
1,0,13,0.4260288402703227,1,732,1,0,0.09719563419043399,Very Low
2,0,7,0.4509808506412676,19,826,0,0,0.1461032539571533,Very Low
1,1,15,0.4092734005035033,2,681,0,1,0.36814750345967767,Low
2,0,7,0.3686350971755704,21,621,0,0,0.18285605324651286,Very Low
4,0,8,0.1126889967264124,20,833,0,0,0.6950587119206355,High
3,1,5,0.3139866693637776,23,702,1,1,0.7671815802106027,High
1,0,14,0.1150790899659411,21,528,1,0,0.12071029467893536,Very Low
3,0,4,0.423227126846409,24,701,0,0,0.32988568634923027,Low
1,0,10,0.228289809783983,4,592,1,0,0.13879743290497645,Very Low
2,1,15,0.3249717496471683,12,828,1,1,0.5706231958263124,Medium
3,0,18,0.211778122927561,22,675,1,1,0.4282755652196252,Medium
1,0,13,0.4130000577521174,20,829,0,0,0.059764206724982935,Very Low
2,1,8,0.454601010656761,18,710,0,1,0.5031669531989655,Medium
3,0,9,0.2594569976852255,1,683,1,0,0.5357630132788928,Medium
3,1,16,0.4451689574043956,30,594,1,1,0.7009914250198201,High
1,1,19,0.2068300029825329,33,772,0,0,0.26850708838175696,Low
1,0,16,0.3138643692302095,24,636,1,0,0.07565750445861377,Very Low
1,1,7,0.4435045719354816,14,736,0,0,0.2880962077575818,Low
2,1,14,0.2303525370463161,5,764,1,1,0.6620778268166451,High
1,0,14,0.4816169060312343,11,634,0,0,0.07547409625073942,Very Low
3,1,4,0.1487518007125534,24,643,0,1,0.8162431427503168,Very High
3,1,15,0.1073100278894025,31,518,0,0,0.8129295058047676,Very High
1,0,3,0.4616541410312763,13,730,0,0,0.07152930187482909,Very Low
1,0,5,0.1274594664591489,16,633,1,0,0.12463714173540948,Very Low
4,0,1,0.4967556783789967,24,613,0,1,0.5638196282252126,Medium
3,1,3,0.4805587447916425,13,638,1,1,0.7674418338185409,High
2,0,15,0.1548083640145282,24,624,0,0,0.22830298987621103,Low
4,1,8,0.3150338502770263,26,703,0,1,0.8910266204310028,Very High
1,1,4,0.1739681189868577,2,560,1,1,0.507575794206638,Medium
1,1,2,0.271262069212048,16,749,1,1,0.34925372457830156,Low
3,1,10,0.124570051703933,1,797,1,0,0.8755522618259834,Very High
1,1,4,0.1895698351186358,11,512,0,1,0.45244551933728894,Medium
2,1,3,0.2453091185595598,35,754,0,0,0.4898971827891663,Medium
3,1,2,0.2754590000984219,29,584,1,0,0.7731482900743274,High
1,0,17,0.4909985032835573,17,519,0,0,0.07062111186162384,Very Low
3,0,13,0.4231462582735925,28,549,1,1,0.33559017650333545,Low
1,1,5,0.3949639777247785,29,663,0,0,0.2486174017034388,Low
1,1,9,0.3148165258967897,3,591,0,1,0.4245848195366267,Medium
1,0,6,0.4359991042417374,10,587,0,0,0.08803768087841932,Very Low
2,1,5,0.2357291342622844,14,568,1,1,0.6550630399774228,High
2,0,10,0.3835596451093265,12,536,0,0,0.22274040864709313,Low
3,0,8,0.4975135901512688,30,752,1,0,0.26607526223459793,Low
1,0,7,0.2258515635740795,32,751,1,0,0.0688652297281451,Very Low
1,1,7,0.3696070139535869,32,639,0,0,0.24633760843619432,Low
2,1,6,0.437725945660953,32,667,1,0,0.4440765622181159,Medium
1,0,3,0.4663230333402689,26,553,1,0,0.062389950331166594,Very Low
2,0,19,0.3871730763760407,1,677,0,0,0.2420358513455768,Low
1,0,15,0.2134431693668545,2,796,1,0,0.12599355599570514,Very Low
3,0,4,0.2305128606275786,17,800,1,0,0.43416932966762145,Medium
1,0,12,0.1083032128495856,30,605,0,0,0.09405554974936986,Very Low
1,1,6,0.4043543910686039,7,636,0,1,0.3579291633000041,Low
4,0,19,0.1170958424247805,27,689,0,1,0.6763142441717747,High
2,1,4,0.4458609418410982,9,627,1,1,0.5848756656504139,Medium
1,0,15,0.1474642457898155,22,841,1,0,0.08870263820776177,Very Low
1,1,9,0.1687506048543697,34,546,0,1,0.322978502577469,Low
4,1,5,0.2906105883328949,1,504,1,1,0.9492966646991986,Very High
4,1,13,0.3951521660674969,9,756,0,1,0.9090020954649428,Very High
2,1,18,0.155600882079631,20,799,0,0,0.5958052932102499,Medium
4,1,5,0.2760284300265994,19,649,0,1,0.9160016134427325,Very High
3,1,16,0.2931405097640419,4,793,1,1,0.82748096677133,Very High
4,0,19,0.1849142566674365,9,742,1,1,0.7347758587813468,High
3,1,14,0.1462233506722527,22,774,0,1,0.8026807119725936,Very High
2,0,16,0.4345683691942558,18,707,0,0,0.16222797269075925,Very Low
2,1,15,0.3009862599051062,12,614,1,0,0.6235205093261544,High
2,1,4,0.1057524943936611,9,694,0,1,0.7038296467606735,High
2,0,7,0.4211925205236415,6,842,1,0,0.19806091420288208,Very Low
2,1,16,0.4923175221658339,19,669,0,1,0.4830238095968395,Medium
3,0,8,0.3423704781656989,7,581,0,0,0.4805615802431857,Medium
3,0,17,0.3014833548336283,16,653,1,0,0.42942275926158524,Medium
2,0,16,0.4513663452179847,5,640,1,0,0.21621279518080178,Low
4,0,10,0.4810067158738395,16,813,1,0,0.5745617358110918,Medium
1,1,10,0.4018147663609842,1,645,1,0,0.39247331892382403,Low
2,1,2,0.2781811718937151,19,822,1,1,0.5613760850035534,Medium
4,0,9,0.3368885597325762,17,621,0,1,0.6620426422781648,High
1,1,17,0.3803741460071997,26,751,0,0,0.24609884058360362,Low
2,1,11,0.1777094284007205,22,842,1,1,0.5766110244908255,Medium
2,0,10,0.2788804128865752,8,810,1,0,0.23553373034442554,Low
3,1,17,0.431928505886914,33,588,0,1,0.6868218791018131,High
1,0,4,0.3618901393993772,2,557,0,0,0.1205298532010735,Very Low
1,0,16,0.2644816268847416,30,562,1,0,0.07615321017947065,Very Low
4,1,15,0.3653450136058725,20,846,1,1,0.8844177671533184,Very High
3,1,5,0.1472889648289839,18,807,0,0,0.8169504619817871,Very High
3,1,6,0.2605990442259505,10,779,1,1,0.8214380424227646,Very High
3,0,17,0.4172514151852226,24,571,0,1,0.3474911837425638,Low
3,0,1,0.1882035148546592,4,508,0,1,0.5858802674747812,Medium
1,1,19,0.1743846030229671,4,593,1,0,0.47723763117805906,Medium
1,1,4,0.4803274639665725,13,838,0,0,0.26472865593906914,Low
2,1,17,0.1839590518344923,25,835,0,1,0.5481644102399925,Medium
2,1,9,0.2043674318600672,13,651,0,0,0.6497081572596944,High
3,0,2,0.4878463755617351,18,539,1,0,0.373052232997002,Low
3,1,8,0.3938834281060103,24,561,0,1,0.753009290439201,High
3,0,15,0.3798386132094112,2,753,1,0,0.4578122719194525,Medium
2,0,7,0.4411705535418325,33,568,0,1,0.13424125790865243,Very Low
4,1,6,0.1463292328947177,19,744,0,1,0.9266199788525732,Very High
4,1,1,0.3823824946320029,9,669,0,1,0.919324078898144,Very High
2,1,15,0.3014754437312955,28,677,0,1,0.5131825625260765,Medium
2,0,7,0.431660256113656,35,688,0,0,0.11982544307974147,Very Low
2,1,17,0.3032566874660777,10,759,1,1,0.603732444789237,High
2,1,2,0.3480965417075649,1,571,1,0,0.6806038773943939,High
2,0,9,0.2910968505598144,21,516,0,0,0.21767097557697343,Low
2,1,9,0.2912635694223376,9,840,1,0,0.6042115804430658,High
3,0,13,0.4071879912247326,15,556,1,0,0.4123870424115206,Medium
3,1,6,0.3514265602589133,35,717,0,1,0.691402454225395,High
3,0,6,0.3533052806437642,5,606,1,0,0.48917518321810544,Medium
3,1,3,0.2801129935326103,22,803,1,1,0.7681671069829191,High
2,1,17,0.312443798535011,23,672,1,0,0.5425363233145428,Medium
4,0,17,0.3982870664819149,7,718,1,1,0.671730596492098,High
1,0,12,0.4303763676447673,23,746,0,0,0.058136518764261846,Very Low
2,1,16,0.3786245608576185,25,717,1,1,0.49309499244770333,Medium
1,0,15,0.4696291955382733,27,530,0,0,0.05850618767457271,Very Low
4,0,13,0.4281296352588803,6,546,0,1,0.6944441988684572,High
3,0,1,0.3247455159238074,34,633,1,0,0.33538410185451617,Low
4,0,17,0.3685624290574948,9,607,0,0,0.6883201906420858,High
2,1,3,0.4705233107684784,33,571,1,0,0.4459491025658574,Medium
3,1,15,0.3476672176972233,6,826,0,0,0.7988287325629961,High
2,0,4,0.4299227791919323,31,607,1,0,0.1419814963346758,Very Low
3,0,4,0.3755242014359948,34,808,1,0,0.2833084576906755,Low
1,0,18,0.3207745444241866,29,771,0,0,0.05882702071239893,Very Low
1,0,17,0.1967352781661412,14,670,1,1,0.10989281465113974,Very Low
1,1,19,0.2703990077873712,15,615,1,0,0.36862878287811646,Low
4,1,11,0.4870971299334863,8,828,1,0,0.8938342820656142,Very High
2,0,3,0.36310615330904,26,573,1,1,0.17771968343099048,Very Low
4,0,8,0.3257581521355959,21,755,0,0,0.6199705103221755,High
1,0,14,0.4731826502112909,28,580,0,0,0.05485419447939918,Very Low
2,1,1,0.3346047124149794,4,767,0,0,0.6291464411698761,High
1,0,14,0.3104330073669612,16,627,1,0,0.09157737072887524,Very Low
4,1,2,0.4037243420600821,22,825,0,1,0.8761297189580994,Very High
4,0,4,0.3850662475946178,12,734,1,0,0.6565755982007151,High
4,1,19,0.1772640033633731,16,540,1,1,0.9371975460519751,Very High
1,0,6,0.2885233098296484,29,680,1,0,0.0703102112441602,Very Low
2,1,1,0.2890061771278341,18,656,0,0,0.5917084879158754,Medium
2,0,17,0.2512898060973379,10,558,0,0,0.26714180899600315,Low
1,0,8,0.3069173928609012,18,844,0,0,0.07456379163403017,Very Low
2,0,19,0.2652429590908577,1,748,0,0,0.2717897969830711,Low
1,1,1,0.1797381957884732,21,691,1,0,0.3710792280525399,Low
2,0,5,0.2649465949098724,1,523,0,0,0.3197233133008553,Low
3,1,16,0.1289107790292706,15,579,0,1,0.8525370019008082,Very High
3,1,6,0.3303143451097646,4,633,0,1,0.8381858352369316,Very High
4,0,8,0.4414618195764448,20,712,0,1,0.5853384661972646,Medium
3,0,13,0.3901148337418221,10,847,1,0,0.3898589905244515,Low
3,0,16,0.2441576160216445,23,665,0,0,0.4070100291799263,Medium
3,1,3,0.1348284822309232,34,847,0,1,0.7527564263420178,High
1,0,19,0.1808597596901083,33,836,0,0,0.06432950506967919,Very Low
3,1,12,0.3181961361979343,34,570,1,0,0.733764640024844,High
3,1,16,0.1828228333532131,10,713,0,1,0.841060968693181,Very High
4,0,11,0.317589244513987,20,564,0,0,0.6630487486670871,High
3,0,10,0.1926396099055596,1,720,0,0,0.5513337738090877,Medium
