offer_count,isRecurrentUser,antiguedadIngresos,offered_rate,numeroPagos,fico,isFraud,took_loan
2,1,5,0.34969629479900727,4,582,1,1
2,1,2,0.43175406005694983,25,727,1,0
2,0,15,0.17613479003801902,3,764,0,1
1,1,7,0.46688823672994517,9,611,1,0
2,0,4,0.3214234130649432,22,750,0,1
2,1,1,0.21969280172042424,23,663,1,0
1,0,13,0.2723433101529083,12,667,0,0
3,1,7,0.2248767535145552,10,720,1,1
1,1,15,0.3900444639733265,34,803,1,0
2,1,14,0.4185202653660529,10,690,0,0
1,1,19,0.43317495692746444,30,824,0,0
3,0,18,0.49430729983429644,22,669,1,1
1,1,10,0.41651371699867346,6,544,0,0
2,1,9,0.34055362827542535,2,513,1,0
3,0,8,0.23568811935671352,30,730,1,0
4,1,10,0.31783817948429977,2,656,0,1
2,0,17,0.11642726911616218,32,633,1,0
3,1,2,0.39793003021196527,16,536,1,1
3,1,6,0.2783822180368407,12,552,0,1
4,1,5,0.10800929189287506,1,517,1,1
1,0,9,0.12500277660416434,8,537,1,1
1,1,5,0.2549865855287027,13,686,1,0
2,1,18,0.3333686076073741,15,695,1,1
4,1,9,0.2856815795808507,8,742,0,1
1,0,17,0.34768172691686194,10,799,0,0
4,0,17,0.2921177035165423,5,802,0,1
1,1,12,0.3646815381925387,19,534,1,0
3,0,7,0.18765042586832037,11,714,0,0
1,1,3,0.14513727487344857,20,718,0,1
4,1,10,0.338573581850264,20,815,0,0
3,1,2,0.29387580677452296,21,589,1,1
3,1,3,0.11074706161797412,18,807,0,1
3,1,16,0.2521927541972143,10,751,0,1
4,1,2,0.1424502341963982,34,507,1,1
2,1,10,0.31254273270107813,26,755,1,1
2,0,6,0.25831107186417235,30,707,1,1
2,0,11,0.3452607644412072,9,630,1,1
4,0,7,0.4222408875080953,31,723,1,1
3,0,15,0.21986747353659633,4,696,1,0
2,0,6,0.48484084166601105,6,641,0,0
4,0,9,0.3142538002350298,14,751,0,1
2,0,12,0.3473163195019152,4,595,1,1
1,1,19,0.37226894929029486,26,525,1,0
2,1,3,0.36669261194303593,17,610,0,0
2,1,15,0.30438829721802485,19,622,1,1
3,1,2,0.2715057164458734,6,685,1,1
4,0,2,0.12151278567095117,29,667,0,0
3,0,3,0.1088343381204719,11,550,1,1
3,1,6,0.24318447781310587,16,504,1,1
3,1,15,0.23346435625347706,30,576,0,1
3,0,10,0.2550780619356027,25,659,0,0
3,1,9,0.155347280355276,11,707,0,1
2,1,1,0.39526730821473743,7,756,0,1
3,1,16,0.44278576591049557,26,704,0,0
3,1,6,0.475485854149614,22,754,1,1
4,0,9,0.29694492140785034,25,510,1,0
1,1,4,0.3803462796501714,19,507,1,0
2,1,2,0.442220449374349,31,531,1,1
2,0,4,0.2673164444373944,26,527,1,0
2,0,1,0.22376511794817777,23,705,0,0
3,1,19,0.4746898223413961,13,727,1,1
3,0,10,0.30627062043082925,25,627,1,0
3,1,15,0.2989015546363512,2,754,1,1
4,1,19,0.1713664386253983,2,711,1,1
1,0,16,0.1432620058293427,16,738,1,0
3,1,4,0.4368427449934047,9,706,0,1
1,1,2,0.34565327047500727,28,817,1,0
4,1,13,0.23032983360777948,13,782,1,1
2,1,1,0.1766944869561066,35,744,1,0
3,0,17,0.32219891206785256,13,544,1,1
1,0,13,0.33356771570445415,31,604,1,0
1,1,4,0.18279744049802327,21,847,1,0
3,0,7,0.4405622991565896,32,780,0,0
2,1,17,0.13370574646234046,34,733,1,1
2,1,9,0.2424372340665687,8,688,0,1
2,1,4,0.3721537655050089,2,543,0,0
4,1,19,0.2096481455276803,32,724,1,1
1,1,1,0.43107007791250873,28,641,1,1
1,0,10,0.3959471306401614,1,635,1,0
1,1,4,0.4156091378192537,10,675,0,1
4,0,9,0.1476426143506865,4,641,1,1
1,0,13,0.15621885119821718,35,579,1,0
4,1,14,0.21458949509783345,10,581,1,1
2,1,10,0.30723086607902445,11,634,0,1
3,1,6,0.399206430679761,14,706,0,1
1,1,16,0.43461235630436146,12,843,1,0
1,1,6,0.3817341263828722,17,676,0,0
2,0,17,0.4714387526122553,16,742,1,1
3,1,10,0.3954974038463721,35,554,0,1
4,1,18,0.2225071548018459,2,640,1,1
3,0,18,0.20603251373542905,11,555,0,0
2,0,3,0.37847698012043596,3,514,1,0
2,1,15,0.17714822747584572,29,684,1,0
3,0,15,0.13708592432410796,18,813,0,0
4,1,4,0.3128891499424776,20,587,0,1
4,0,9,0.4286566279115821,14,596,0,1
1,0,19,0.14055193698794544,34,643,0,0
4,1,17,0.4167565295182917,31,507,0,1
3,0,11,0.42462880174061923,18,714,1,0
2,0,9,0.29290960003261746,30,672,1,0
1,0,10,0.12292412400419472,25,722,0,1
1,0,18,0.16983594049887457,19,539,1,0
2,0,13,0.382970510064773,8,681,1,0
4,0,8,0.38471117799637977,28,769,0,1
2,1,7,0.45934211006706616,8,686,1,1
4,1,17,0.33307445862183316,31,744,1,1
2,0,15,0.14964294708551096,3,808,0,0
3,1,15,0.14856596220198887,3,730,0,1
4,1,1,0.3884529429427295,22,654,1,1
3,1,14,0.17351386604316046,17,674,0,1
1,0,5,0.23135419984664216,17,835,1,0
2,1,11,0.2948848027687656,14,614,0,0
1,0,16,0.10990595103046048,9,810,0,0
1,1,2,0.19952761080797277,30,799,0,0
1,0,8,0.26315584340291204,21,517,0,0
1,0,11,0.2118545273972825,12,771,1,0
2,1,18,0.15454813098702636,32,511,0,0
1,1,3,0.391204903118479,11,800,0,0
2,0,1,0.425259062067194,20,691,1,0
2,1,11,0.20299159045748993,35,731,1,1
3,1,16,0.4097677978425214,11,592,1,1
4,1,18,0.25422142576052553,8,717,1,1
4,0,16,0.30267431634160114,4,777,0,1
2,0,10,0.44240042995726114,27,802,1,0
3,1,18,0.3999814727209632,30,528,0,1
2,1,6,0.42204674052647106,27,800,1,0
2,1,19,0.15473806663454273,21,576,0,1
2,0,4,0.1278877703334918,20,508,1,1
3,0,13,0.4573618916351948,4,523,0,0
4,1,14,0.25513370782843775,11,514,0,1
3,1,3,0.21515187122787235,13,663,1,1
1,1,10,0.3898785017047298,9,512,0,0
3,1,6,0.43456623863194266,4,846,0,1
3,1,1,0.4449958487593204,12,671,0,1
3,1,14,0.22639885645009095,9,826,0,1
3,0,8,0.4408849564806696,13,699,1,0
4,1,19,0.11637357774973817,26,575,0,1
1,0,14,0.11986459658388755,13,663,0,0
4,1,10,0.3494076780696618,28,560,1,1
4,1,17,0.1252425476462185,19,744,1,1
3,0,9,0.22984366740406462,24,654,1,0
2,0,6,0.3691023944987696,19,756,0,1
2,0,11,0.23490675842169054,13,743,0,0
4,0,7,0.17183991257603837,13,661,1,1
4,1,17,0.21254024874153665,28,567,0,1
3,0,1,0.28303013290017276,2,843,1,1
4,1,5,0.29015434214219293,10,776,0,1
3,0,9,0.4132000925388808,22,660,1,0
2,1,18,0.4000612917726051,13,758,0,0
2,1,2,0.2827271218224541,9,806,1,0
1,1,11,0.4382669396395086,33,834,0,0
2,1,6,0.14569485543655836,14,594,1,1
4,1,8,0.2021413400915606,20,745,0,1
2,1,4,0.4311905854009006,15,720,0,0
3,0,18,0.25119761545046126,32,622,0,1
2,1,11,0.49247262351753684,33,686,1,0
1,0,5,0.2865013126111342,17,761,0,0
2,0,15,0.41677424918550565,24,772,0,0
3,1,18,0.2609228165529488,30,559,0,1
3,0,2,0.26998140762497214,13,624,1,0
4,1,11,0.2531532589136734,16,836,0,1
2,0,13,0.3876302482043247,2,840,1,0
3,1,4,0.3190071536239978,17,550,0,1
1,0,7,0.4775112445473476,32,677,1,0
4,1,11,0.2003561266136419,8,638,1,1
1,1,4,0.14022509283337775,3,826,0,1
2,1,15,0.2573045940396861,12,669,1,0
2,1,1,0.3466850830587104,20,538,1,0
2,0,3,0.444319574766198,16,568,0,0
4,1,14,0.2384787546721311,14,735,1,1
3,0,6,0.3615147004497846,16,547,1,1
4,0,18,0.24007947240928762,33,556,1,1
1,0,1,0.34688783319778327,30,776,1,0
4,1,6,0.4539231788122604,12,837,0,1
1,0,6,0.1925430569037636,15,598,1,0
4,0,16,0.2616966568428157,18,514,1,1
3,0,5,0.4973060785718987,28,824,0,0
1,1,17,0.44742281129978434,23,678,0,0
2,1,10,0.32585594315848077,14,831,1,0
2,0,18,0.3066510367417101,30,561,0,0
4,1,7,0.21384015292187242,33,618,0,0
2,1,3,0.30688377107741177,15,536,0,0
1,0,13,0.43927259931197893,7,633,0,0
2,0,15,0.3740698053111122,15,525,0,1
3,1,19,0.21601761127119465,11,507,0,1
3,0,3,0.18058556842141318,29,503,0,1
4,1,4,0.20608341479873166,31,520,0,1
1,1,5,0.16790368055713062,25,648,0,0
3,1,1,0.1382562784094864,24,524,1,0
3,1,4,0.267654469776822,19,642,1,1
1,1,12,0.1453198417593071,2,744,1,1
2,1,10,0.16876502309084174,22,542,1,0
2,0,13,0.31892987373579446,20,792,1,0
4,0,14,0.1658397094798299,33,684,0,1
2,1,5,0.12555190697236115,8,541,0,1
1,1,4,0.2269555400111541,25,591,1,0
3,1,14,0.18812763944878702,9,816,1,1
2,0,10,0.3061220751977507,34,823,0,0
4,1,17,0.14094683383328374,23,552,1,1
2,0,10,0.40070831507319127,5,583,0,0
1,1,7,0.46249340777405545,25,533,1,0
4,1,16,0.3973740695824778,8,575,0,1
2,0,1,0.3131308149605577,16,696,1,0
4,0,17,0.44426712871555407,15,785,0,0
1,1,9,0.377967351912603,1,587,1,0
3,1,6,0.10422044898007594,22,734,1,1
1,1,19,0.25763606110980125,3,731,0,0
1,0,13,0.44038075976272006,14,506,0,0
1,0,3,0.23834354319010773,18,791,1,0
1,0,7,0.1140860694102094,18,537,1,0
3,0,9,0.3984718554209089,3,551,0,1
3,0,5,0.4208153081131475,10,642,0,0
4,0,10,0.1642374780173234,1,720,0,0
2,1,17,0.3149361987372725,27,739,1,1
3,1,12,0.17678217559829032,27,642,1,1
3,0,16,0.3876937676176587,11,848,0,1
2,1,3,0.20862018207099428,5,548,1,1
3,1,9,0.22648604902533204,7,776,1,1
1,0,15,0.4379883414560406,19,770,0,0
1,1,5,0.2905289408827617,29,513,1,1
2,0,13,0.36790178048729916,15,797,0,1
4,0,14,0.26094922028898704,35,514,0,1
4,1,15,0.2192027428775022,12,733,1,1
2,0,16,0.3501912241698646,30,562,1,0
2,0,13,0.1619430296315285,20,695,0,0
1,0,17,0.24919993422674522,3,526,0,0
4,0,8,0.18361481495436893,9,592,0,0
3,0,2,0.37831798677629824,26,604,1,0
1,0,5,0.4776835353384431,2,808,0,0
2,0,6,0.4982043872063465,23,551,0,0
4,0,12,0.2801107241766363,23,818,0,0
3,1,18,0.2010121558545778,21,680,0,0
3,1,1,0.27713174815372965,16,556,1,1
1,1,17,0.43890776398508957,9,619,1,0
4,0,11,0.18240227142081597,13,807,0,1
4,0,10,0.4808382606611695,28,542,1,0
2,1,19,0.2367463075192604,27,634,1,1
4,1,14,0.494321463780122,17,759,1,1
4,1,10,0.4354435550135849,1,696,0,1
1,0,15,0.4234282136589561,18,632,1,0
4,1,19,0.22716186950931344,9,754,1,1
3,1,4,0.1035108847791718,13,719,0,1
1,0,2,0.2528531635303951,15,835,0,0
1,1,9,0.22072374786507748,4,540,1,1
2,0,10,0.11495879616351892,33,754,1,0
4,0,11,0.30214610260237185,24,501,0,1
2,0,14,0.2612125245130946,10,694,0,0
3,1,7,0.35382258709660996,20,741,0,0
1,1,15,0.3484745288776333,11,648,0,0
1,0,19,0.14829865435867207,12,697,1,0
1,1,15,0.49078621845064907,18,798,0,1
3,1,8,0.1747725717765788,30,744,1,1
3,1,11,0.27810960990588185,20,837,1,1
2,1,9,0.295247017373494,25,607,1,1
2,0,15,0.42522511888564807,12,711,0,0
2,1,1,0.1396918384378587,21,655,0,0
4,0,1,0.2714577116834127,25,525,1,1
1,0,19,0.35140086809448157,11,581,1,0
1,1,3,0.18606224864962223,9,582,1,1
2,0,10,0.3509871595064291,25,630,1,0
1,1,8,0.4694659350198611,35,828,1,0
2,1,15,0.49900725246906996,32,599,0,1
4,0,10,0.11298043071627029,14,755,0,1
4,0,1,0.194235291297871,1,548,0,1
3,0,18,0.224122846316679,17,562,1,0
4,0,2,0.25965044017798644,25,810,1,0
2,1,19,0.19690286303390697,8,789,0,1
4,1,13,0.18139519782212501,5,604,0,1
3,1,1,0.48182153696700003,5,604,1,1
1,0,2,0.4674086411082071,35,824,0,0
2,0,16,0.118797000401247,19,514,0,0
1,0,15,0.23552520864193927,23,674,0,0
3,1,13,0.26205942147136263,9,758,1,0
3,0,16,0.19560581386637735,30,710,1,0
3,1,17,0.35154915879527027,16,758,0,1
1,0,7,0.3561522986576965,33,601,1,0
1,1,17,0.4402016913314388,2,759,0,1
1,1,7,0.3963477073540872,14,843,0,0
1,0,13,0.3170293307863823,1,658,1,0
3,0,5,0.361434708017768,26,544,1,1
3,1,17,0.20959551261720724,25,800,1,1
2,1,3,0.3372224759869431,16,750,0,0
2,0,7,0.2956909018999677,15,830,0,0
1,0,17,0.15333778692654818,26,664,0,0
4,1,7,0.1970177106331883,16,692,1,1
4,0,1,0.21667738028863442,14,508,0,0
3,1,17,0.4697238268210232,29,564,0,1
3,1,17,0.19215465575435578,24,781,0,0
3,0,11,0.21569756112786728,15,680,0,0
2,0,3,0.24774165203577292,19,781,1,0
2,0,15,0.36549709545015485,8,778,1,0
3,0,11,0.1472953569888562,34,529,1,0
3,0,16,0.4815780849975104,2,765,0,1
3,1,9,0.4462284880379058,27,827,0,1
4,1,1,0.3308864292035801,10,716,0,1
2,0,16,0.36961514696998277,35,819,1,0
4,0,9,0.1066641884976864,23,604,1,1
4,0,19,0.23557791013937948,8,683,1,1
3,1,12,0.41826409226457684,28,829,1,0
3,0,19,0.13099318951695438,23,647,1,0
1,0,9,0.2129255336842881,4,604,0,0
1,1,7,0.3341187313337245,14,546,1,1
4,1,14,0.20256521107957673,29,586,1,1
2,0,19,0.47359118965780767,1,808,1,0
3,0,19,0.15242345232171617,4,628,0,0
3,0,2,0.4189577431631114,32,757,1,0
4,1,9,0.3031794767625633,33,813,1,1
1,0,13,0.40013231032798247,26,646,1,0
2,0,15,0.22428613132457897,17,571,0,1
1,0,3,0.3057958409248155,23,639,0,0
1,1,11,0.4427341398892706,32,526,1,0
1,1,14,0.28675123964924176,15,528,1,0
1,0,8,0.24388794476410786,13,770,1,0
3,0,18,0.31446215450109444,2,673,1,0
3,1,19,0.3869451012145467,19,752,0,1
1,1,16,0.2774253381994011,24,559,1,0
2,1,2,0.47555079005690926,24,606,0,0
4,1,8,0.21797832961693683,11,719,1,1
2,1,6,0.2901854424676482,22,758,0,0
2,1,12,0.40277106373657656,15,645,0,1
2,1,15,0.37564843619830335,10,551,1,0
1,1,8,0.44545642096686244,27,559,0,0
3,1,4,0.49872367227244363,9,533,1,1
2,0,15,0.27074333151803587,28,595,0,1
1,0,17,0.14446035191332474,1,588,0,0
2,0,13,0.1121663523231872,17,815,1,0
2,1,18,0.3907507624559087,31,730,1,1
1,0,2,0.44960546852348626,10,774,0,0
3,1,13,0.18828503437776747,29,745,0,1
3,1,13,0.1633792148759624,18,610,1,1
4,0,15,0.1248820366102764,6,733,1,1
1,1,10,0.4290811686868826,12,777,1,1
4,0,3,0.22455277595703374,14,665,0,1
4,0,19,0.26067875710391064,10,627,1,1
4,0,3,0.30110007664384497,20,736,1,1
3,1,14,0.43578129368382035,15,790,0,0
1,0,8,0.360333288624594,31,606,1,0
4,1,4,0.3460258519431245,7,627,1,1
1,0,11,0.1702688399823643,10,694,1,0
1,0,11,0.3052759566839319,10,838,1,0
3,0,11,0.38615240687146213,28,642,0,0
4,1,2,0.4893043532121967,30,610,1,1
4,1,17,0.1805625236853409,3,589,1,1
1,1,9,0.10381734122689067,15,750,1,0
2,0,2,0.1301205734393879,21,779,1,0
3,0,15,0.2503409860727917,12,832,1,1
3,1,16,0.4282178590983948,4,723,1,1
3,1,4,0.10285683270729802,9,600,0,1
3,1,8,0.2826922371543361,28,631,0,1
4,1,9,0.2316922461365578,23,512,0,1
4,1,5,0.12099268403989104,22,597,1,1
2,1,16,0.2800945146690469,24,619,1,0
3,0,13,0.20189948293468754,26,792,1,0
3,1,7,0.2407539337388026,30,803,0,1
1,0,17,0.3822461219137172,33,698,1,0
4,0,3,0.30862039356438686,16,500,0,0
3,1,5,0.14985897159712536,22,559,1,0
2,1,19,0.4845658161694556,18,749,1,1
2,0,12,0.35436430628389537,7,639,0,0
4,1,7,0.40634737026501266,26,648,0,1
2,1,9,0.13168526000334835,8,543,0,1
2,0,6,0.11882335178400756,6,685,0,0
4,0,17,0.10777922014723247,30,607,0,1
3,0,16,0.1755176111093778,23,543,0,0
3,1,3,0.26576335908739807,32,577,1,1
2,0,4,0.4743304533611291,22,725,0,0
2,1,10,0.2828238637063105,9,661,1,1
3,0,5,0.21610204214901177,31,780,1,1
4,0,10,0.32477410140786533,7,752,1,1
2,0,12,0.1447738312539157,9,631,1,1
1,1,10,0.3438023564019933,13,643,1,0
4,1,13,0.3273727817322013,3,765,0,1
2,0,11,0.4167972133622839,35,608,0,0
2,0,16,0.49467504464680967,33,693,0,0
1,0,8,0.20034938868644422,21,534,1,0
1,1,8,0.30386258032150426,31,774,0,0
3,0,8,0.4635461625276015,34,686,1,0
4,1,13,0.41407595376913653,32,742,1,1
4,0,2,0.2949625212403231,35,763,1,0
3,0,12,0.47814865984591115,15,509,1,1
4,0,10,0.12289467740672376,32,665,0,1
4,0,12,0.47239944788503363,6,528,0,0
4,0,11,0.12020295695312262,21,770,0,1
4,0,15,0.31892189764587375,33,586,0,1
4,1,16,0.4561763792004343,32,522,0,1
1,0,17,0.20508837742452113,19,709,1,0
4,1,2,0.28889939957806343,33,545,0,0
1,0,18,0.22973155165478665,28,527,1,1
4,0,12,0.4808575668305406,31,525,1,1
3,1,19,0.4294582379012364,21,765,1,0
2,0,18,0.3836006045305519,34,674,0,1
1,1,17,0.3350507946460435,15,503,1,0
4,1,6,0.42823671572965927,14,810,1,1
3,0,15,0.25690681660941883,19,821,0,0
2,1,3,0.2790207420424248,15,566,1,0
1,1,6,0.3920006884323446,6,634,1,0
2,0,3,0.2431019053174857,9,554,1,0
3,1,1,0.12556037681934953,20,530,0,1
1,0,13,0.1297338435544286,34,573,1,0
2,0,14,0.14614512052228157,26,518,1,0
4,0,13,0.44787252933746513,18,655,0,1
1,0,4,0.2888905703024818,28,836,0,0
2,1,7,0.38515294773789466,9,655,1,1
3,0,10,0.2571637342419573,32,646,0,0
3,0,7,0.20348437896625382,6,586,0,0
1,1,15,0.23887686702488478,14,519,0,0
2,0,15,0.41767293812687345,28,768,0,0
1,0,4,0.3500864500125753,24,832,0,0
1,1,6,0.4750559119831609,13,542,0,1
2,1,5,0.37188191143073357,12,805,0,0
2,1,12,0.3280726527018776,19,527,1,1
4,1,1,0.34407840359433384,21,759,0,1
2,1,8,0.4769485757873658,27,521,0,1
3,1,1,0.41528037194668244,19,600,0,1
1,1,5,0.10961649494657513,24,538,1,0
1,0,6,0.3136558784542789,26,789,0,0
3,1,3,0.37533536461862593,28,799,0,1
2,1,15,0.399479391375662,18,669,1,1
3,1,5,0.18525684772557469,29,795,0,1
3,0,14,0.4468709417805409,17,629,1,1
4,0,18,0.4823372588700655,4,655,1,1
3,1,16,0.1946861223379479,29,573,0,1
1,1,6,0.45304618300689836,4,841,1,0
3,1,14,0.13879150500643817,10,589,0,1
1,0,8,0.12228273444609808,25,566,0,0
1,0,7,0.15168952004109976,31,735,1,0
1,1,8,0.1230964317868144,3,699,1,0
2,0,13,0.4380048948623104,2,831,0,0
4,1,6,0.12362005778330878,25,726,0,1
1,0,18,0.2086656765454622,6,847,1,0
1,0,2,0.14150253741434257,26,732,0,0
2,1,8,0.218168814525506,8,765,0,1
1,1,11,0.1362237870403682,35,585,0,0
3,1,1,0.36720130029720566,27,601,1,1
3,1,6,0.15333072653703006,25,713,0,1
4,0,16,0.4407383703355552,18,607,0,1
1,0,12,0.4268764202906564,1,664,0,0
2,0,11,0.10546467418824378,3,590,1,0
3,1,10,0.4582905422060458,4,691,1,1
2,0,3,0.11157772669734684,15,834,1,0
2,1,13,0.19585831398302267,8,585,0,1
3,0,3,0.11295565511039803,19,721,1,1
2,1,15,0.2343373948157264,26,600,0,0
3,1,16,0.30554661028530866,10,725,1,1
2,0,13,0.41865794760605524,14,559,0,0
3,1,17,0.23519262018793446,19,749,1,1
1,1,3,0.38219600986924673,30,547,0,0
4,0,11,0.17500178284759216,5,616,0,1
3,1,19,0.4002393826976506,31,726,1,1
3,1,11,0.19439864236369503,7,532,0,1
4,1,16,0.1574179023775072,19,543,1,1
3,0,3,0.1741635401496217,31,664,1,1
3,0,6,0.17282525155274214,24,844,0,0
2,1,14,0.3051451517507965,34,791,0,1
4,0,18,0.43791903247525843,23,836,1,0
1,1,17,0.13184203079700227,6,843,1,1
3,1,4,0.38278252739736907,27,786,1,1
4,1,15,0.3617385838611431,11,724,0,1
2,1,11,0.44900798073174497,5,785,1,0
1,1,3,0.1976590242027629,17,703,0,0
4,0,3,0.28004394347401185,7,671,0,1
1,1,16,0.47033094977740697,27,511,1,0
1,0,5,0.36399738005412685,15,806,1,0
1,0,10,0.2555073651446388,13,620,0,0
3,1,19,0.15256495314210738,11,743,0,1
3,1,4,0.20499400316023642,26,651,0,0
2,0,19,0.33248619099575333,22,651,0,0
2,0,11,0.3872671790242055,28,687,1,0
4,0,2,0.1497687547407574,24,512,0,0
2,1,10,0.3398389040176216,29,590,1,1
1,0,11,0.3201405115355004,9,699,1,1
1,1,16,0.30558217867628323,4,573,1,0
3,1,19,0.3760492470728032,18,755,0,1
1,1,11,0.4349798380333848,16,775,0,0
4,0,14,0.22919587327074736,33,827,1,1
1,1,2,0.4556048760443838,29,828,1,0
1,1,5,0.1642534450474203,10,570,1,0
4,1,5,0.16920954790046575,9,577,1,1
2,1,19,0.2067088254495696,31,783,0,1
2,1,12,0.14781234781883112,28,629,1,0
4,0,18,0.19212768987315104,3,542,0,0
3,1,4,0.14256470516113784,14,507,0,1
1,1,17,0.42870096679415615,25,512,0,0
4,0,10,0.15558759675464984,15,712,0,1
1,1,6,0.3989190230239428,2,610,1,0
3,0,14,0.11916554716533351,24,790,0,1
1,1,11,0.4794081310055661,14,522,1,0
4,0,11,0.3844640350111065,7,801,0,0
1,0,18,0.10271861943444471,24,753,1,0
2,1,18,0.4055426000800856,27,514,1,1
3,1,11,0.3056327683064741,30,629,1,1
3,1,12,0.4117460681340479,27,560,1,0
3,0,5,0.30899872355623537,15,614,1,0
4,0,9,0.35640994305414186,26,819,0,1
3,0,9,0.4145326621580162,1,807,1,1
2,1,10,0.2620432218351427,4,824,0,1
4,0,19,0.10108325992818085,29,566,1,1
2,0,1,0.4399785983780754,1,748,0,0
1,1,7,0.25235614504986503,22,674,0,0
1,0,4,0.2984170904066332,11,838,0,0
1,0,1,0.10310665686158749,10,501,1,0
1,1,15,0.2968368041400392,17,671,0,1
2,0,8,0.4945949606286918,26,833,1,0
4,1,12,0.21130706432750787,21,783,1,1
4,1,18,0.2581673080969512,13,553,0,1
3,1,15,0.37487599858747067,9,566,0,1
2,1,17,0.42591746700946354,11,601,1,1
1,1,14,0.26695664960244014,11,619,1,1
2,0,14,0.22386754816051702,6,690,1,0
3,0,18,0.4751303199940269,1,803,1,0
3,1,18,0.37085798666866776,6,546,1,1
2,1,16,0.14760852179725645,13,721,1,1
2,0,1,0.12757115125385945,22,520,0,0
2,1,11,0.2934199403161476,31,657,1,1
4,1,15,0.18803602641890899,22,847,1,1
1,1,12,0.2015939013505014,27,658,0,0
2,0,8,0.4510768715311393,14,734,0,0
2,0,6,0.13582640972652427,5,649,0,1
2,1,3,0.3861456460915559,32,756,1,0
3,1,13,0.20845690135223524,34,664,0,1
3,0,13,0.40413128856165514,7,576,0,1
4,0,2,0.38896455378541783,10,584,1,1
1,1,5,0.10295676057771722,17,545,1,0
4,1,17,0.30365416516863963,30,546,1,1
1,0,6,0.15572779295121855,21,712,1,1
3,0,2,0.4464908122314707,13,558,0,0
3,0,4,0.4486343531449627,1,553,1,0
3,1,11,0.26733832299750326,1,841,0,1
4,0,8,0.2777582473804322,33,511,1,1
2,1,12,0.22131317576181087,25,691,0,0
2,0,8,0.3866425195840124,26,505,1,0
3,0,11,0.24346454521058367,13,808,1,0
2,0,8,0.20711698980905352,28,643,1,0
2,0,8,0.27289242380180334,33,845,0,1
4,1,17,0.1365950073549835,30,760,0,1
1,1,16,0.39864128185768155,8,572,0,0
3,0,14,0.1050385605087148,1,673,1,0
3,1,11,0.3577940246082376,12,731,0,1
4,0,7,0.17314581070194895,5,769,1,1
4,0,16,0.19296161848576526,24,721,1,0
2,0,13,0.35425279945601595,6,551,1,0
3,0,15,0.4971773863131629,25,615,0,0
1,1,16,0.4110869956290203,1,525,1,0
4,0,9,0.1903358528893568,25,552,0,0
1,0,3,0.1704099020164535,1,528,1,0
1,1,19,0.4464931481070682,32,518,1,0
3,0,5,0.2776735791686017,3,802,1,0
3,0,10,0.1548211211312622,19,778,0,0
4,0,17,0.4448845693287753,29,616,0,1
3,1,15,0.42643694116570463,2,605,1,1
3,0,8,0.4935625455588655,9,808,0,0
3,1,15,0.4638974746850736,17,726,0,1
1,0,14,0.44071613546421673,17,685,1,0
4,0,7,0.12102975912440127,12,760,1,0
2,1,12,0.14176614779924723,20,515,0,1
1,0,17,0.32759327772164915,3,772,1,0
3,0,17,0.3125916985127284,4,659,1,0
1,1,10,0.2831852857958142,17,749,0,0
3,1,19,0.2587157301658337,15,723,0,1
3,1,14,0.27248419394573153,33,755,1,1
1,1,11,0.3277191736539181,16,679,0,0
4,1,2,0.1008306070400325,11,519,0,1
3,0,18,0.2042835096531409,20,611,1,0
4,1,7,0.30731188827548445,24,619,1,1
2,0,12,0.38888643946945856,16,693,1,0
3,0,2,0.16966267695815854,30,610,1,1
4,0,18,0.31875246951497316,34,709,0,1
4,1,6,0.38578387355431276,1,500,0,1
2,1,10,0.27785106316556185,24,557,1,0
4,0,15,0.11083245346802043,24,592,1,1
4,1,5,0.27970726338625473,9,720,1,1
2,1,3,0.21857795509766126,22,710,1,1
3,1,5,0.4718598430805313,12,731,0,1
4,1,8,0.14984535427133094,17,761,0,1
4,0,8,0.3609903822028929,25,602,1,1
4,0,8,0.12108790653380047,28,549,1,1
1,1,12,0.2784681751250786,15,609,0,0
2,0,8,0.32159179488803225,30,587,0,0
1,1,11,0.2191819725267462,27,519,0,1
2,1,14,0.28203025420815375,22,513,0,0
3,0,8,0.16542151781207495,10,632,1,0
3,0,10,0.22164953978721447,31,795,0,1
4,0,7,0.3484425299640812,27,533,0,1
2,1,17,0.22072002234446206,12,707,0,0
3,0,4,0.45989723136354865,31,800,1,1
2,1,13,0.3513627830563959,32,698,1,1
3,0,4,0.2754596073743938,32,579,0,0
1,0,5,0.11550277422167299,35,570,0,0
3,1,4,0.2998193340818685,21,654,1,0
1,1,18,0.40591049685003566,10,577,1,0
3,1,6,0.20622303920496546,16,577,0,1
4,1,2,0.42270942785950694,7,671,1,1
1,1,11,0.20072270642035261,4,788,0,0
3,1,14,0.4294985551803202,27,532,1,1
4,1,5,0.13410733664467098,25,799,0,1
1,1,6,0.44647348354761185,31,775,0,0
4,0,10,0.29967458037333217,11,506,1,1
2,1,8,0.21861503584810482,20,659,0,1
2,1,14,0.20604530016605951,17,739,1,0
1,0,3,0.27280422357214507,11,523,1,0
3,1,12,0.49961979924145805,30,713,1,1
1,0,16,0.18813095737503305,35,569,0,0
4,0,17,0.14128665955159986,22,715,0,0
3,1,1,0.33401406748746476,27,603,0,1
2,0,10,0.2954169865761028,35,714,1,0
3,1,10,0.30967850842532296,4,553,0,1
2,0,2,0.3667741670228869,16,793,0,0
